acestream_id,nombre_e,nombre_ne,tvg-id_e,tvg-id_ne,nombre_supuesto,grupo_e,grupo_ne,calidad,lista_negra,canal_real
96951e5de62a3e7095a1ed8a191817c8935e7017,,Конный мир HD (RU) 7017 --> SPORT TV,,Unknown,КОННЫЙ МИР,,OTROS,HD,no,
dcda9de85f7d662c5c3c2efd74eca0fb5c6aab3b,,КХЛ HD (RU) ab3b --> SPORT TV,,Unknown,КХЛ,,OTROS,HD,no,
aa6c193b9de1e6b6277e3075299fdeea925e2dc0,,КХЛ ТВ (RU) 2dc0 --> SPORT TV,,Unknown,КХЛ ТВ,,OTROS,HD,no,
822654b2c0db24d1de149cb21fdd44a3b968fbfa,,Матч! Боец (RU) fbfa --> SPORT TV,,Unknown,МАТЧ! БОЕЦ,,OTROS,HD,no,
762e1d11f7d07029f316c6f61b8ef73289c6673c,,Матч! Игра HD (RU) 673c --> SPORT TV,,Unknown,МАТЧ! ИГРА,,OTROS,HD,no,
106c8656fca0ca91a696110467788d202d7111af,,МАТЧ! Планета (RU) 11af --> SPORT TV,,Unknown,МАТЧ! ПЛАНЕТА,,OTROS,HD,no,
4b7c5f21b435d79c823e47572655a9c157a3ba12,,Матч! Премьер HD (RU) ba12 --> SPORT TV,,Unknown,МАТЧ! ПРЕМЬЕР,,OTROS,HD,no,
ef9c77bd94783448b8edb552109f5f15b2bd82d1,,Матч! Страна (RU) 82d1 --> SPORT TV,,Unknown,МАТЧ! СТРАНА,,OTROS,HD,no,
a203f6b935a8ad8659c4c76c1d9c13afa6368ef2,,Матч! ТВ HD (RU) 8ef2 --> SPORT TV,,Unknown,МАТЧ! ТВ,,OTROS,HD,no,
b28db77c5084da7993395d77df96c30bb134f0a9,,Матч! Футбол 1 ( original ) (RU) f0a9 --> SPORT TV,,Unknown,МАТЧ! ФУТБОЛ 1,,OTROS,HD,no,
ffbf8c687c788d9a1a7c651e24802ee773ff3f04,,Матч! Футбол 2 ( original ) (RU) 3f04 --> SPORT TV,,Unknown,МАТЧ! ФУТБОЛ 2,,OTROS,HD,no,
b6baa046075d82da300fc1b16de96067a8b9540e,,Матч! Футбол 3 ( original ) (RU) 540e --> SPORT TV,,Unknown,МАТЧ! ФУТБОЛ 3,,OTROS,HD,no,
c4acde347445b0a07a9e8695b4254bee2b2df570,,Мир Баскетбола (RU) f570 --> SPORT TV,,Unknown,МИР БАСКЕТБОЛА,,OTROS,HD,no,
ed63659df12baa6febbe70f4125b6527aa1ae413,,Русский Экстрим (RU) e413 --> SPORT TV,,Unknown,РУССКИЙ ЭКСТРИМ,,OTROS,HD,no,
8410d89a5767b250cd752381672aeb5fbe2240d3,,Спортивный (RU) 40d3 --> SPORT TV,,Unknown,СПОРТИВНЫЙ,,OTROS,HD,no,
4b129146077c1e357e4ab341448b9fb629f939dc,,Старт (RU) 39dc --> SPORT TV,,Unknown,СТАРТ,,OTROS,HD,no,
ee5cd7316e917f156bf8d176a11da98fe403b0b2,,Точка отрыва (RU) b0b2 --> SPORT TV,,Unknown,ТОЧКА ОТРЫВА,,OTROS,HD,no,
fce354f24fe26ca527e2c38b14eb7b0c81f756dd,,Футбол HD (RU) 56dd --> SPORT TV,,Unknown,ФУТБОЛ,,OTROS,HD,no,
92f8939c7bff6bcb7e6da39379bb3d7a6a76693f,,Футбольный HD (RU) 693f --> SPORT TV,,Unknown,ФУТБОЛЬНЫЙ,,OTROS,HD,no,
99f0646986e9266836dd79047dedecb04e243857,,Хоккейный HD (RU) 3857 --> SPORT TV,,Unknown,ХОККЕЙНЫЙ,,OTROS,HD,no,
48bee10b883f17c7186d60f1e8022dca0ba41a05,,beIN SPORTS HD 2 (TR) 1a05 --> SPORT TV,,TR | beIN SPORTS 2,BEIN SPORTS 2 (TR),,SPORT TV,HD,no,
ed81c333815247536edfcdb2755147e8c4144d62,,beIN SPORTS HD 3 (TR) 4d62 --> SPORT TV,,TR | beIN SPORTS 3,BEIN SPORTS 3 (TR),,SPORT TV,HD,no,
7683cd0cbacf55fa8b39c363219ffba1bc47cf9d,,beIN SPORTS HD 4 (TR) cf9d --> SPORT TV,,TR | beIN SPORTS 4,BEIN SPORTS 4 (TR),,SPORT TV,HD,no,
47c1b3a68d03bd190fed521d144ad08fa0f195f3,,beIN SPORTS HABER (TR) 95f3 --> SPORT TV,,Unknown,BEIN SPORTS HABER (TR),,SPORT TV,HD,no,
039fae21c9e7e5214d3d898cba80863e37e623ac,,Canal de Tenis HD (ES) 23ac --> SPORT TV,,Tennis Channel,CANAL DE TENIS,,SPORT TV,HD,no,
cc7b8c39f70aa342248d02c8ab55bafdb4116ed7,,CANAL+ Sport (PL) 6ed7 --> SPORT TV,,Unknown,CANAL+ SPORT (PL),,SPORT TV,HD,no,
6390b1ab967a25777ea2dde1d41b7400cc0601d3,,CANAL+ Sport 2 (PL) HD 01d3 --> SPORT TV,,Unknown,CANAL+ SPORT 2 (PL),,SPORT TV,HD,no,
3e87464ed8c42ed14464461ea08860a3040a8944,,CANAL+ Sport 3 (PL) 8944 --> SPORT TV,,Unknown,CANAL+ SPORT 3 (PL),,SPORT TV,HD,no,
04448c3ca0b7518819491e468adbabc8a2551bd7,,CANAL+ Sport 4 (PL) 1bd7 --> SPORT TV,,Unknown,CANAL+ SPORT 4 (PL),,SPORT TV,HD,no,
314eb626864faf52e01624361bd6906b5406127f,,Eurosport (PL) 127f --> SPORT TV,,Unknown,EUROSPORT (PL),,SPORT TV,HD,no,
1b0bc4d4dcd609d3c092712e721392b199f50a62,,Eurosport 1 HD (RU) 0a62 --> SPORT TV,,Unknown,EUROSPORT 1,,SPORT TV,HD,no,
b8cad4710b1c3b2b84a82c1ece40c08517b8f766,,Eurosport 1 HD (DE) f766 --> SPORT TV,,Unknown,EUROSPORT 1 (DE),,SPORT TV,HD,no,
22df9a5fae8cae52fec925c2bb44b74f96a4200c,,Eurosport360 HD 1 (DE) 200c --> SPORT TV,,Unknown,EUROSPORT360 1 (DE),,SPORT TV,HD,no,
57f95543ac41656d473b1a27123fc413388a728c,,Eurosport360 HD 2 (DE) 728c --> SPORT TV,,Unknown,EUROSPORT360 2 (DE),,SPORT TV,HD,no,
7adbca42657ace1fe228142d351d0896974bbe0c,,Eurosport360 HD 3 (DE) be0c --> SPORT TV,,Unknown,EUROSPORT360 3 (DE),,SPORT TV,HD,no,
1b6b6c0ddc0534236b3bae78f41d2bc27cd11f64,,Eurosport360 HD 4 (DE) 1f64 --> SPORT TV,,Unknown,EUROSPORT360 4 (DE),,SPORT TV,HD,no,
148921c4dda96df445e253d6f26c4d092bf85809,,Eurosport360 HD 5 (DE) 5809 --> SPORT TV,,Unknown,EUROSPORT360 5 (DE),,SPORT TV,HD,no,
005ac522315699bd93bbf743329eb2f3c347dc3f,,Eurosport360 HD 6  (DE) dc3f --> SPORT TV,,Unknown,EUROSPORT360 6 (DE),,SPORT TV,HD,no,
b18657f64507cc859cd7edef1aef90feb053e791,,Eurosport360 HD 7  (DE) e791 --> SPORT TV,,Unknown,EUROSPORT360 7 (DE),,SPORT TV,HD,no,
8f4f572005ca2557743474087aa622693ba9b5fe,,Eurosport360 HD 8  (DE) b5fe --> SPORT TV,,Unknown,EUROSPORT360 8 (DE),,SPORT TV,HD,no,
73ff07648e367efebd94636047b07625f664a082,,Extreme Sports (PL) a082 --> SPORT TV,,Unknown,EXTREME SPORTS (PL),,SPORT TV,HD,no,
c811cde690d467a2e45d3c263c4f0960a3933d18,,Fast&Funbox HD (RU) 3d18 --> SPORT TV,,Unknown,FAST&FUNBOX,,SPORT TV,HD,no,
49b734a5a3365674480089264be00ae28fabb640,,FightBox HD (RU) b640 --> SPORT TV,,Unknown,FIGHTBOX,,SPORT TV,HD,no,
c9c062941fbecb16ce29437f346ea7177d720898,,FOX Sports 1 HD (US) 0898 --> SPORT TV,,Unknown,FOX SPORTS 1 (US),,SPORT TV,HD,no,
cba8d369eac629b577750edb90370cd1c5fb03b7,,FOX Sports 2 HD (US) 03b7 --> SPORT TV,,Unknown,FOX SPORTS 2 (US),,SPORT TV,HD,no,
a7e4499c869037073c97deb47a50d1e7090b1c04,,M-1 Global (RU) 1c04 --> SPORT TV,,Unknown,M-1 GLOBAL,,SPORT TV,HD,no,
acb510858f34c3c6fd5f79395b031abd6885c2b3,,M. Deportes HD (ES) c2b3 --> SPORT TV,,M+ Deportes 2 HD,M. DEPORTES,,SPORT TV,HD,yes,MOVISTAR DEPORTES
5f595b1bbade5e7c915d99f90645f4c30d4ba540,,nSport+ (PL) a540 --> SPORT TV,,Unknown,NSPORT+ (PL),,SPORT TV,HD,no,
0dfa37340ca0300a41f7a78bd3a0f024c3296974,,ORF SPORT+ HD (DE) 6974 --> SPORT TV,,Unknown,ORF SPORT+ (DE),,SPORT TV,HD,no,
92b6ba09dae4bbb8a67a405125d08ca8d15380ee,,Polsat Sport (PL) 80ee --> SPORT TV,,Unknown,POLSAT SPORT (PL),,SPORT TV,HD,no,
4ce55db7e578ff52a6e526cf610e477464b8a99f,,Polsat Sport Premium 1 (PL) a99f --> SPORT TV,,Unknown,POLSAT SPORT 1 (PL),,SPORT TV,HD,no,
3147c586346aee00c005d1caa55204d38678c95f,,Polsat Sport Premium 2 (PL) c95f --> SPORT TV,,Unknown,POLSAT SPORT 2 (PL),,SPORT TV,HD,no,
ef2cf11fc83f4f15a33c9a514a7afd2bce73122f,,Polsat Sport Extra (PL) 122f --> SPORT TV,,Unknown,POLSAT SPORT EXTRA (PL),,SPORT TV,HD,no,
9e7fe279f421b734a8af9e68320955fd16f80b4b,,Polsat Sport Fight (PL) 0b4b --> SPORT TV,,Unknown,POLSAT SPORT FIGHT (PL),,SPORT TV,HD,no,
7c12288663069a12aff58f3f62e8ea47ab78c65d,,Sky Sport 1 HD (DE) c65d --> SPORT TV,,Unknown,SKY SPORT 1 (DE),,SPORT TV,HD,no,
fc9f1f580da8f641a5991d44b399982a3a069f69,,Sky Sport 2 HD (DE) 9f69 --> SPORT TV,,Unknown,SKY SPORT 2 (DE),,SPORT TV,HD,no,
07cab7f4a1a4ecc0ed35bea52346f1b79b1016a8,,Sky Sport News (DE) 16a8 --> SPORT TV,,Unknown,SKY SPORT NEWS (DE),,SPORT TV,HD,no,
ec5eabe0144ccfffc337e1d6708e2afb81d0638e,,SkySP PL (UK) 638e --> SPORT TV,,Unknown,SKYSP PL (UK),,SPORT TV,HD,no,
5e94200ae8b1d95cb559fb150e5993d92e15d4e7,,Sport Digital (DE) d4e7 --> SPORT TV,,Unknown,SPORT DIGITAL (DE),,SPORT TV,HD,no,
35575a31d76f6c5f5e9e6364dacfdeca3b85f2ee,,Sport Klub (PL) f2ee --> SPORT TV,,Unknown,SPORT KLUB (PL),,SPORT TV,HD,no,
1950633a3723cb52b17c764125decc04445bd5ff,,SPORT1 (DE) d5ff --> SPORT TV,,Unknown,SPORT1 (DE),,SPORT TV,HD,no,
e61b6538df35e5016635dfa2b3073f5b82ee4c2b,,SPORT1+ (DE) 4c2b --> SPORT TV,,Unknown,SPORT1+ (DE),,SPORT TV,HD,no,
b58dbf92765976b308695f62dea94b00b40730ee,,SuperTennis HD (ES) 30ee --> SPORT TV,,Unknown,SUPERTENNIS,,SPORT TV,HD,no,
d6f0a6377c31f68b1c1c071e0a8f9f105a455867,,TVP Sport HD (PL) 5867 --> SPORT TV,,Unknown,TVP SPORT (PL),,SPORT TV,HD,no,
d2374e2375a4275738e0dbed2f47d0114ad1cb64,,UFC HD (RU) cb64 --> SPORT TV,,Unknown,UFC,,SPORT TV,HD,no,
fcd7621df513f600652b4813d5d8fd1daed60058,,Ziggo Sport (ES) 0058 --> SPORT TV,,Unknown,ZIGGO SPORT,,SPORT TV,HD,no,
cc5ed178702605513cd18b4899c4be954d306cca,,24 HORAS HD 6cca --> NEW ERA,,24 Horas,24 HORAS,,TDT,HD,no,
ba4597903f099695e7d6bcc5938f91cb0798006b,,ARAGON TV HD 006b --> NEW ERA,,Aragón TV,ARAGON TV,,TDT,HD,no,
8d66979e705a8b532b9243bbc0862c0f1c734ef0,,CUATRO FHD 4ef0 --> NEW ERA,,Cuatro HD,CUATRO,,TDT,FHD,no,
dad5e0e0825cb3e410008f1c4252387b868e740c,,LA 1 FHD 740c --> NEW ERA,,La 1 HD,LA 1,,TDT,FHD,no,
6a54f8fb00406c88f68ac3f3aabc7d084f9573d0,,LA 1 4K 73d0 --> NEW ERA,,La 1 HD,LA 1,,TDT,UHD,no,
9934906503661142f97a044ae1509a294057c2ed,,LA 2 FHD c2ed --> NEW ERA,,La 2,LA 2,,TDT,FHD,no,
44828a7580cd99fcb36245c327889c47f34b457f,,LA SEXTA FHD 457f --> NEW ERA,,La Sexta HD,LA SEXTA,,TDT,FHD,no,
5133d1e8f45095f0b7dabbd78db0ce19a496f7bf,,TELECINCO FHD f7bf --> NEW ERA,,Telecinco HD,TELECINCO,,TDT,FHD,no,
8091334c82e8720fc6aa05ff0bd6d343c5bfecbf,,TENNIS CHANNEL ecbf --> NEW LOOP,,Tennis Channel,TENNIS CHANNEL,,TENNIS,HD,no,
aa31953b8af44b461102852d5b1247eea95b8050,,TENNIS CHANNEL HD 8050 --> NEW ERA,,Tennis Channel,TENNIS CHANNEL,,TENNIS,HD,no,
108aebe20efc826e56f3a1cb01117a124a6b89ad,,UFC Fight Pass 89ad --> NEW ERA,,Unknown,UFC FIGHT PASS,,UFC,HD,no,
96537527b2d5e858b2e6c863a00dec304254091d,,UFC Fight Pass FHD 091d --> NEW ERA,,Unknown,UFC FIGHT PASS,,UFC,FHD,no,
8faa686a99697b99261346e479ead172b1d9d5d2,ACB EVENTO 01 720p *,,Unknown,,ACB EVENTO 01 *,DEPORTES,,HD,no,
23bee556c002d0726c1f0cac98a1901cff0a9239,ACB EVENTO 01 720p **,,Unknown,,ACB EVENTO 01 **,DEPORTES,,HD,no,
dddff67edfa7061f643ec5ae0be110169850363d,DAZN 1 1080p *,,DAZN 1 HD,,DAZN 1 *,DAZN,,FHD,no,
9afc89481b721ce6c326c85e47148676077b8e62,DAZN 1 **,,DAZN 1 HD,,DAZN 1 **,DAZN,,HD,no,
7ba1f321f4d0791b7ebd42f41a07c1cd1479e784,DAZN 1 **,,DAZN 1 HD,,DAZN 1 **,DAZN,,HD,no,
27d11bbeb3026231d52de16b1fac48da7a099247,DAZN F1 720p *,,DAZN F1 HD,,DAZN F1 *,FORMULA 1,,HD,no,
d719181097d256073844390b3e094fbcb1bceaa4,DAZN F1 1080p *,,DAZN F1 HD,,DAZN F1 *,FORMULA 1,,FHD,no,
895d08633bb22c2573281655cf3ca44de476cc73,DAZN F1 1080p *,,DAZN F1 HD,,DAZN F1 *,FORMULA 1,,FHD,no,
bcf9dc38f92e90a71b87bd54b3bac91b76d09a69,DAZN F1 1080p **,,DAZN F1 HD,,DAZN F1 **,FORMULA 1,,FHD,no,
cc108ae39f92c48f6c946763047bd1c9b7b7d889,DAZN LaLiga 1080p *,,DAZN LaLiga HD,,DAZN LALIGA *,LA LIGA,,FHD,no,
eb4975702ceadca7ed74f8707e17a9f55569dbb9,DAZN LaLiga 720p *,,DAZN LaLiga HD,,DAZN LALIGA *,LA LIGA,,HD,no,
9c75f1d190c518cfe0f236415b8dccc1f676ef3b,DAZN LaLiga **,,DAZN LaLiga HD,,DAZN LALIGA **,LA LIGA,,HD,no,
e623929791ba2c5a45ea28a31954caff89147ebc,ESPN 2 MX 720p **,,Unknown,,ESPN 2 MX **,DEPORTES,,HD,no,
9dfd7e896ad0ff817eb71e3096f0cfa11d43169b,ESPN 2 MX 1080p **,,Unknown,,ESPN 2 MX **,DEPORTES,,FHD,no,
739792a3225e5eb3056f4faa7b1137c7f161f23c,Esport3 720p *,,Unknown,,ESPORT3 *,DEPORTES,,HD,no,
21bc11d195f5753c396e390c215952d21541d04d,Esport3 1080p *,,Unknown,,ESPORT3 *,DEPORTES,,FHD,no,
ff03650163b9456d59ed5f262aa3ab2e19831e6d,Esport3 720p *,,Unknown,,ESPORT3 *,DEPORTES,,HD,no,
48a589dbeab3544662fafd79888aada7d834cfe9,Eurosport 1 1080p *,,Eurosport 1 HD,,EUROSPORT 1 *,EUROSPORT,,FHD,no,
a7b42f9d65636d1b1d9316d3e91ebe12b192658c,Eurosport 1 720p **,,Eurosport 1 HD,,EUROSPORT 1 **,EUROSPORT,,HD,no,
f5908690485ae2facecf3074446ba4315f07a193,Eurosport 2 *,,Eurosport 2,,EUROSPORT 2 *,EUROSPORT,,HD,no,
5c910d614894635153a7d42de98cc2e4a958a53f,Eurosport 2 720p **,,Eurosport 2,,EUROSPORT 2 **,EUROSPORT,,HD,no,
02622fa2fab63847d88dc14fd9fa5c2fc35de8a8,La 1 TVE 720p *,,La 1 HD,,LA 1 TVE *,TDT,,HD,no,
4636ed75106cb00e9c70cc2029edf0a4df7ad73f,LaLiga TV Hypermotion 1080p *,,LaLiga TV Hypermotion HD,,LALIGA TV HYPERMOTION *,HYPERMOTION,,FHD,no,
1f75d92098580443857caa95a719103cb83781b0,LaLiga TV Hypermotion 720p *,,LaLiga TV Hypermotion HD,,LALIGA TV HYPERMOTION *,HYPERMOTION,,HD,no,
5ba9368d80d2f87ac1c6d71df4e7e6e26e6911f2,,,,,LIGA DE CAMPEONES 4,,,HD,no,
e9f4493d2d851f4636720f639113e05b4a21a74c,,,,,LIGA DE CAMPEONES 4,,,HD,no,
64f01629d4a19e70efd9e6778c397282ba087547,,,,,LIGA DE CAMPEONES 4,,,HD,no,
c6a824a81b36f6c3529826477caf2ad94b45776d,M+ Deportes 1080p *,,M+ Deportes HD,,M+ DEPORTES *,MOVISTAR DEPORTES,,FHD,no,
6e031aed136bf97d8667fcd5fc49c73256928281,M+ Deportes 720p *,,M+ Deportes HD,,M+ DEPORTES *,MOVISTAR DEPORTES,,HD,no,
2d549bbcd898b09c4b736e6e3e83e8e8c19fcbda,M+ Deportes 1080p **,,M+ Deportes HD,,M+ DEPORTES **,MOVISTAR DEPORTES,,FHD,no,
2f3cfd199a49819cbd129689a840dc3d23ab93aa,M+ Deportes 720p **,,M+ Deportes HD,,M+ DEPORTES **,MOVISTAR DEPORTES,,HD,no,
3774d8feab016ca766b35ea8488e7514ca30e0ee,M+ Deportes 2 1080p *,,M+ Deportes 2 HD,,M+ DEPORTES 2 *,MOVISTAR DEPORTES,,FHD,no,
bfa01c11c5c6b7a616a516de4f2c769a89d26b25,M+ Deportes 2 720p **,,M+ Deportes 2 HD,,M+ DEPORTES 2 **,MOVISTAR DEPORTES,,HD,no,
f4d9011721fad5098febbe4d7c078a582e176a01,M+ Deportes 3 1080p *,,M+ Deportes 3,,M+ DEPORTES 3 *,MOVISTAR DEPORTES,,FHD,no,
e9ce6e62ff97f1da7f10fd449a3c8e8ee90b253d,M+ Deportes 3 720p *,,M+ Deportes 3,,M+ DEPORTES 3 *,MOVISTAR DEPORTES,,HD,no,
2a5d90651e212106434edea5bfbba1a843b7b97c,M+ Deportes 4 720p *,,M+ Deportes 4,,M+ DEPORTES 4 *,MOVISTAR DEPORTES,,HD,no,
4abe06c5cce7cb3c6bef2c3bccaafefd3299794f,M+ Deportes 4 1080p *,,M+ Deportes 4,,M+ DEPORTES 4 *,MOVISTAR DEPORTES,,FHD,no,
590a1f4546e3a0d5d419b62b8177b44d6ce0339f,M+ Deportes 4 **,,M+ Deportes 4,,M+ DEPORTES 4 **,MOVISTAR DEPORTES,,HD,no,
7b361369a40046ad3011086f9d4ae2982fb4d5aa,M+ Deportes 5 **,,M+ Deportes 5,,M+ DEPORTES 5 **,MOVISTAR DEPORTES,,HD,no,
e6cd9205e26b3b6680f607030c702e911272524a,M+ Deportes 6 1080p *,,M+ Deportes 6,,M+ DEPORTES 6 *,MOVISTAR DEPORTES,,FHD,no,
9b38816906198580dbeb35b68673e1d060668e05,M+ Deportes 7 1080p *,,Unknown,,M+ DEPORTES 7 *,MOVISTAR DEPORTES,,FHD,no,
80e290013709091ec93d542754bff27cc90ac996,M+ Ellas Vamos 1080p *,,M+ Ellas Vamos HD,,M+ ELLAS VAMOS *,MOVISTAR DEPORTES,,FHD,no,
8410c0c4f94edabb8230a8b497f938d8d011c51e,M+ Ellas Vamos 720p **,,M+ Ellas Vamos HD,,M+ ELLAS VAMOS **,MOVISTAR DEPORTES,,HD,no,
f60535a458b3c114283e2f433379144345beddd6,M+ Golf 720p *,,Unknown,,M+ GOLF *,MOVISTAR DEPORTES,,HD,no,
9bb2a7dc6c6a296609df8cc50e742a78194f7530,M+ Golf 1080p *,,Unknown,,M+ GOLF *,MOVISTAR DEPORTES,,FHD,no,
ac321484243571f59e077f2a2521e648dc0c7b03,M+ Golf 2 *,,Unknown,,M+ GOLF 2 *,MOVISTAR DEPORTES,,HD,no,
f863873de9f7b2996dde19a0657dd89835af3007,M+ LaLiga 720p *,,M+ LaLiga HD,,M+ LALIGA *,LA LIGA,,HD,no,
0febfb5cac3384f487d55c559bbfc877db2d0357,M+ LaLiga 1080p *,,M+ LaLiga HD,,M+ LALIGA *,LA LIGA,,FHD,no,
91b2a1fe85f5bb4a6cf9ef6d01cc65883d986920,M+ Liga de Campeones 1080p *,,M+ Liga de Campeones HD,,M+ LIGA DE CAMPEONES *,LIGA DE CAMPEONES,,FHD,no,
8156912ae14f6174a19c8a4efcf36a06e847f632,M+ Liga de Campeones 2 1080p *,,M+ Liga de Campeones 2 HD,,M+ LIGA DE CAMPEONES 2 *,LIGA DE CAMPEONES,,FHD,no,
47188da7d2e4beaee82cff174f223fdd23f78fa6,M+ Liga de Campeones 2 720p *,,M+ Liga de Campeones 2 HD,,M+ LIGA DE CAMPEONES 2 *,LIGA DE CAMPEONES,,HD,no,
74ab4e4ec7e2da001f473ca40893b7307b8029c5,M+ Liga de Campeones 2 1080p **,,M+ Liga de Campeones 2 HD,,M+ LIGA DE CAMPEONES 2 **,LIGA DE CAMPEONES,,FHD,no,
866a8af8faacf8fc9eb997ab5a68b4dfee4edc77,M+ Vamos 720p *,,M+ Vamos HD,,M+ VAMOS *,MOVISTAR DEPORTES,,HD,no,
ad5ca6e24f87f47a9c3c5bc10c7e8e5af46767fc,M+ Vamos 1080p *,,M+ Vamos HD,,M+ VAMOS *,MOVISTAR DEPORTES,,FHD,no,
d23497596720b47b096ec0f850d6d26a19d1a336,MOVISTAR PLUS 720p *,,Movistar Plus+ HD,,MOVISTAR PLUS *,MOVISTAR,,HD,no,
ed74406ccdb3c21941b919db6bffca7f1de015bb,MOVISTAR PLUS 1080p *,,Movistar Plus+ HD,,MOVISTAR PLUS *,MOVISTAR,,FHD,no,
1ab443f5b4beb6d586f19e8b25b9f9646cf2ab78,MOVISTAR PLUS 1080p **,,Movistar Plus+ HD,,MOVISTAR PLUS **,MOVISTAR,,FHD,no,
b6ca8e022947548af61d76660b6b6f799a778d31,RALLY TV **,,Unknown,,RALLY TV **,DEPORTES,,HD,no,
12404b00d2787995d639ccf71a80da5d39d153f9,RALLY TV **,,Unknown,,RALLY TV **,DEPORTES,,HD,no,
177796041773be99b489dd3ce86144f243e7355f,RFEF TV 1080p *,,Unknown,,RFEF TV *,DEPORTES,,FHD,no,
3fbc1b7dc316f19b77e7f7cfc775a0af67adcc7f,RFEF TV 1080p **,,Unknown,,RFEF TV **,DEPORTES,,FHD,no,
d58f619d860d29cd47720055b9bb842199971da1,SKY Sports LaLiga 1080p *,,Unknown,,SKY SPORTS LALIGA *,LA LIGA,,FHD,no,
b35b3eb8e22365bf3469efd6d1f3b82618a6e18a,Teledeporte 1080p *,,Teledeporte HD,,TELEDEPORTE *,DEPORTES,,FHD,no,
