id;import_date;name_original;name_new;iptv_epg_id_original;iptv_epg_id_new;iptv_group_original;iptv_group_new;FHD;iptv_url;activo
97;2025-03-17 12:18:44.906;M+ LIGA DE CAMPEONES 17 SD --> NEW ERA;L Campeones 17;M+ Liga de Campeones 17;M+ Liga de Campeones 17;LIGA DE CAMPEONES;LIGA CAMPEONES;0;http://127.0.0.1:6878/ace/getstream?id=d7b25d4babb6cfa64ce92f9c35b9c3dadee0b5c3;1
98;2025-03-17 12:18:44.906;M+ SUPER COPA (SAT) --> NEW ERA;M+ Copa del Rey;M+ Copa del Rey;M+ Copa del Rey;COPA DEL REY;M+ COPA;0;http://127.0.0.1:6878/ace/getstream?id=20d44589bc1e51ffb60d2cd98fb24019c6736772;1
99;2025-03-17 12:18:44.906;M+ SUPER COPA --> NEW ERA;M+ Copa del Rey;M+ Copa del Rey;M+ Copa del Rey;COPA DEL REY;M+ COPA;0;http://127.0.0.1:6878/ace/getstream?id=c0d688a5045c5446c35f802a567ac3f0fa72b4b6;1
100;2025-03-17 12:18:44.906;M+ SUPERCOPA DEL REY FHD --> NEW ERA;M+ Copa del Rey;M+ Copa del Rey;M+ Copa del Rey;COPA DEL REY;M+ COPA;1;http://127.0.0.1:6878/ace/getstream?id=2dcc9fa21935872130029206395a12cd10533a75;1
101;2025-03-17 12:18:44.906;DAZN F1 FHD --> NEW ERA;;DAZN F1 HD;;FORMULA 1;;1;http://127.0.0.1:6878/ace/getstream?id=5d8613b5fde87f366bb5e41ac8011007a4c6bd3c;0
102;2025-03-17 12:18:44.906;DAZN 1 FHD --> NEW ERA;DAZN 1;DAZN 1 HD;DAZN 1 HD;DAZN;DAZN;1;http://127.0.0.1:6878/ace/getstream?id=d5446f3cc8e42ba965fd9f1c73b1e2ac3921a6ab;1
103;2025-03-17 12:18:44.906;DAZN 2 FHD --> NEW ERA;DAZN 2;DAZN 2 HD;DAZN 2 HD;DAZN;DAZN;1;http://127.0.0.1:6878/ace/getstream?id=ddb69a119ab5faf7eeec3cef77e3d591a8242816;1
104;2025-03-17 12:18:44.906;DAZN 3 FHD --> NEW ERA;DAZN 3;DAZN 3 HD;DAZN 3 HD;DAZN;DAZN;1;http://127.0.0.1:6878/ace/getstream?id=c34a6552886fad4627ea36947fdec3e46e4e3b08;1
105;2025-03-17 12:18:44.906;DAZN 4 FHD --> NEW ERA;DAZN 4;DAZN 4 HD;DAZN 4 HD;DAZN;DAZN;1;http://127.0.0.1:6878/ace/getstream?id=5e5b670d44e4f23a49ebe1770458066ac2cf58e3;1
106;2025-03-17 12:18:44.906;#VAMOS FHD (SAT) --> NEW ERA;M+ Vamos;M+ Vamos HD;M+ Vamos HD;MOVISTAR;MOVISTAR;1;http://127.0.0.1:6878/ace/getstream?id=47403b07582b05c2a1eadaf6d1fb6454eda03a77;1
107;2025-03-17 12:18:44.906;#VAMOS FHD --> NEW ERA;M+ Vamos;M+ Vamos HD;M+ Vamos HD;MOVISTAR;MOVISTAR;1;http://127.0.0.1:6878/ace/getstream?id=a1660d711184fa701bf1c88395e3b2d43ddca83f;1
108;2025-03-17 12:18:44.906;#VAMOS ELLAS  FHD --> NEW ERA;M+ Vamos Ellas;M+ Vamos HD;M+ Ellas Vamos HD;MOVISTAR;MOVISTAR;1;http://127.0.0.1:6878/ace/getstream?id=e2d26332bf1aa59aec7e3cbe9ed4689df44ae368;1
109;2025-03-17 12:18:44.906;EUROSPORT 1 FHD --> NEW ERA;;Eurosport 1 HD;;EUROSPORT;;1;http://127.0.0.1:6878/ace/getstream?id=8e8cf5d0da2f30cd3b266344891a18ed6bacaf50;0
110;2025-03-17 12:18:44.906;EUROSPORT 1 FHD --> NEW ERA;;Eurosport 1 HD;;EUROSPORT;;1;http://127.0.0.1:6878/ace/getstream?id=95120cee8223e9af839994ecc2b96aef05f8a151;0
111;2025-03-17 12:18:44.906;EUROSPORT 2 FHD --> NEW ERA;;Eurosport 1 HD;;EUROSPORT;;1;http://127.0.0.1:6878/ace/getstream?id=8e9390c1647da151a7bc0e1b37c4b4d21d83049d;0
112;2025-03-17 12:18:44.906;M+ DEPORTES FHD --> NEW ERA;M+ Deportes;M+ Deportes HD;M+ Deportes HD;MOVISTAR;MOVISTAR;1;http://127.0.0.1:6878/ace/getstream?id=0f771c30336a0506c74f4aa86762edcb94d21fac;1
113;2025-03-17 12:18:44.906;M+ DEPORTES 2 FHD --> NEW ERA;M+ Deportes 2;M+ Deportes 2 HD;M+ Deportes 2 HD;MOVISTAR;MOVISTAR;1;http://127.0.0.1:6878/ace/getstream?id=d225087e30f6efe4c6d9b5ae3c2f3829368cd637;1
114;2025-03-17 12:18:44.906;M+ ACCION FHD --> NEW ERA;;M+ Clsicos HD;;MOVISTAR;;1;http://127.0.0.1:6878/ace/getstream?id=de88ed8716612d9c548df63a168fbdd96843dd20;0
115;2025-03-17 12:18:44.906;M+ PLUS 2 FHD --> NEW ERA;Movistar Plus+ 2;Movistar Plus+ 2 HD;Movistar Plus+ 2 HD;MOVISTAR;MOVISTAR;1;http://127.0.0.1:6878/ace/getstream?id=bbd251f89bc7716e2bef237906ecfba3c562ecde;1
116;2025-03-17 12:18:44.906;M+ DEPORTES 3 FHD  --> NEW ERA;M+ Deportes 3;M+ Deportes 3;M+ Deportes 3;MOVISTAR;MOVISTAR;1;http://127.0.0.1:6878/ace/getstream?id=985896872c52d04030c112ca99584046d022a349;1
117;2025-03-17 12:18:44.906;M+ DEPORTES 4 FHD --> NEW ERA;M+ Deportes 4;M+ Deportes 4;M+ Deportes 4;MOVISTAR;MOVISTAR;1;http://127.0.0.1:6878/ace/getstream?id=23d1bcceacb7606d4ee6deaf9e6034c54eeedd2f;1
118;2025-03-17 12:18:44.906;M+ DEPORTES 5 HD --> NEW ERA;M+ Deportes 5;M+ Deportes 5;M+ Deportes 5;MOVISTAR;MOVISTAR;0;http://127.0.0.1:6878/ace/getstream?id=14aa86be2b451cd4f5ee6d12e7479885373ea9b3;1
119;2025-03-17 12:18:44.906;UFC FIGHT PASS --> NEW ERA;;;;OTROS;;0;http://127.0.0.1:6878/ace/getstream?id=f74dcf44f57fc71cb4b0719b3342e569eba50c51;0
120;2025-03-17 12:18:44.906;NBA TV --> NEW ERA;;;;OTROS;;0;http://127.0.0.1:6878/ace/getstream?id=c8aac540621d481965791c4442a7e868bcca10ca;0
121;2025-03-17 12:18:44.906;NBA NETWORK --> NEW ERA;;;;OTROS;;0;http://127.0.0.1:6878/ace/getstream?id=6ad33feec75d929de54d77b9becfe767ae83fcb3;0
122;2025-03-17 12:18:44.906;LA 1 FHD --> NEW ERA;;La 1 HD;;TDT;;1;http://127.0.0.1:6878/ace/getstream?id=7225e4b281975f1a36d61dfd9724b669d7747b70;0
123;2025-03-17 12:18:44.906;LA 2 FHD --> NEW ERA;;La 2;;TDT;;1;http://127.0.0.1:6878/ace/getstream?id=56d98cef21d9e242a8c32f36259c850c467e9748;0
124;2025-03-17 12:18:44.906;ANTENA 3 FHD --> NEW ERA;;Antena 3 HD;;TDT;;1;http://127.0.0.1:6878/ace/getstream?id=c5b1bb99bdee549885d4d680cafbdd0a026239f5;0
125;2025-03-17 12:18:44.906;CUATRO FHD --> NEW ERA;;Cuatro HD;;TDT;;1;http://127.0.0.1:6878/ace/getstream?id=da60cf19fab0b9e23aab83bb37d61e8b8c3b7655;0
126;2025-03-17 12:18:44.906;TELECINCO FHD --> NEW ERA;;Telecinco HD;;TDT;;1;http://127.0.0.1:6878/ace/getstream?id=154c6f876ddf1d9c87880eae0d0442335ec156bf;0
127;2025-03-17 12:18:44.906;LA SEXTA FHD --> NEW ERA;;La Sexta HD;;TDT;;1;http://127.0.0.1:6878/ace/getstream?id=a4378aa93f9f436cfd1654160991f554e5395d88;0
128;2025-03-17 12:18:44.906;M+ PLUS FHD --> NEW ERA;Movistar Plus+;Movistar Plus+ HD;Movistar Plus+ HD;MOVISTAR;MOVISTAR;1;http://127.0.0.1:6878/ace/getstream?id=335646e7394ea4eda343c95e57852bb70fc4178f;1
129;2025-03-17 12:18:44.906;DAZN 1 BAR FHD (*) --> NEW ERA;DAZN LaLiga;DAZN 1 BAR;DAZN LaLiga HD;DAZN;LALIGA;1;http://127.0.0.1:6878/ace/getstream?id=91cf774bfbdc3a7e3b18cffe0e6ca39a957e96b6;1
130;2025-03-17 12:18:44.906;DAZN F1 FHD (*) --> NEW ERA;;DAZN F1 HD;;FORMULA 1;;1;http://127.0.0.1:6878/ace/getstream?id=751aa1f2429dfb9484b67a3ede00d859c6212994;0
131;2025-03-17 12:18:44.906;DAZN 1 FHD (*) --> NEW ERA;DAZN 1;DAZN 1 HD;DAZN 1 HD;DAZN;DAZN;1;http://127.0.0.1:6878/ace/getstream?id=71a65780b9c542a8c9e4084ae5aefdd9286da51e;1
132;2025-03-17 12:18:44.906;DAZN 2 FHD (*) --> NEW ERA;DAZN 2;DAZN 2 HD;DAZN 2 HD;DAZN;DAZN;1;http://127.0.0.1:6878/ace/getstream?id=57e38ef7eaab5596559415bdf96926ee4115c5ce;1
133;2025-03-17 12:18:44.906;DAZN 3 FHD (*) --> NEW ERA;DAZN 3;DAZN 3 HD;DAZN 3 HD;DAZN;DAZN;1;http://127.0.0.1:6878/ace/getstream?id=5c7406bfaf65cc32d3f52b1430b53a37bc4c59bc;1
134;2025-03-17 12:18:44.906;DAZN 4 FHD (*) --> NEW ERA;DAZN 4;DAZN 4 HD;DAZN 4 HD;DAZN;DAZN;1;http://127.0.0.1:6878/ace/getstream?id=b4b48a6028aa05ca32f583d3019dc2e3e6bd9988;1
135;2025-03-17 12:18:44.906;M+ LIGA DE CAMPEONES FHD (*) --> NEW ERA;L Campeones;M+ Liga de Campeones HD;M+ Liga de Campeones HD;LIGA DE CAMPEONES;LIGA CAMPEONES;1;http://127.0.0.1:6878/ace/getstream?id=fe521a6e9d2ff31616125fa75bac6b0deb52b6b9;1
136;2025-03-17 12:18:44.906;M+ LIGA DE CAMPEONES FHD (*) --> NEW ERA;L Campeones;M+ Liga de Campeones HD;M+ Liga de Campeones HD;LIGA DE CAMPEONES;LIGA CAMPEONES;1;http://127.0.0.1:6878/ace/getstream?id=05057e832dd1530c7d5e8b0857fee6826243a243;1
137;2025-03-17 12:18:44.906;M+ LIGA DE CAMPEONES 2 FHD (*) --> NEW ERA;L Campeones 02;M+ Liga de Campeones 2 HD;M+ Liga de Campeones 2 HD;LIGA DE CAMPEONES;LIGA CAMPEONES;1;http://127.0.0.1:6878/ace/getstream?id=0adc3b525508b4a74ce65685870894a77401afb7;1
138;2025-03-17 12:18:44.906;M+ LIGA DE CAMPEONES 2 FHD (*) --> NEW ERA;L Campeones 02;M+ Liga de Campeones 2 HD;M+ Liga de Campeones 2 HD;LIGA DE CAMPEONES;LIGA CAMPEONES;1;http://127.0.0.1:6878/ace/getstream?id=f7fa79fdad436e969a82389a062a74564e91b10e;1
139;2025-03-17 12:18:44.906;M+ LIGA DE CAMPEONES 3 FHD (*) --> NEW ERA;L Campeones 03;M+ Liga de Campeones 3 HD;M+ Liga de Campeones 3 HD;LIGA DE CAMPEONES;LIGA CAMPEONES;1;http://127.0.0.1:6878/ace/getstream?id=4d754e0b6b583d01668de8544c43cad6a1b253da;1
140;2025-03-17 12:18:44.906;M+ LIGA DE CAMPEONES 3 FHD (*) --> NEW ERA;L Campeones 03;M+ Liga de Campeones 3 HD;M+ Liga de Campeones 3 HD;LIGA DE CAMPEONES;LIGA CAMPEONES;1;http://127.0.0.1:6878/ace/getstream?id=509e91774b5b2d0af80883c8d4217c3b53235231;1
141;2025-03-17 12:18:44.906;M+ LIGA DE CAMPEONES 4 FHD (*) --> NEW ERA;L Campeones 04;M+ Liga de Campeones 4;M+ Liga de Campeones 4;LIGA DE CAMPEONES;LIGA CAMPEONES;1;http://127.0.0.1:6878/ace/getstream?id=291ef48025291b7241ef370f657d0e47132c6fb0;1
142;2025-03-17 12:18:44.906;M+ LIGA DE CAMPEONES 5 FHD (*) --> NEW ERA;L Campeones 05;M+ Liga de Campeones 5;M+ Liga de Campeones 5;LIGA DE CAMPEONES;LIGA CAMPEONES;1;http://127.0.0.1:6878/ace/getstream?id=7c3791bfaf9b4b215cc63fa2d61902f9bf3da7ff;1
143;2025-03-17 12:18:44.906;M+ DEPORTES FHD (*) --> NEW ERA;M+ Deportes;M+ Deportes HD;M+ Deportes HD;MOVISTAR;MOVISTAR;1;http://127.0.0.1:6878/ace/getstream?id=a8745bd07dc60413a4fc05caf2cabbfb11952232;1
144;2025-03-17 12:18:44.906;M+ DEPORTES FHD 2 (*) --> NEW ERA;M+ Deportes;M+ Deportes HD;M+ Deportes HD;MOVISTAR;MOVISTAR;1;http://127.0.0.1:6878/ace/getstream?id=fe134ae09f9643ea9bfdd75ff1f121ba8c58e5c1;1
145;2025-03-17 12:18:44.906;#VAMOS FHD (*) --> NEW ERA;M+ Vamos;M+ Vamos HD;M+ Vamos HD;MOVISTAR;MOVISTAR;1;http://127.0.0.1:6878/ace/getstream?id=6f1f82c3cf6bf4b4ccb6d63d687271878e0e908d;1
146;2025-03-17 12:18:44.906;EVENTO UFC 1 > NEW ERA;;;;OTROS;;0;http://127.0.0.1:6878/ace/getstream?id=916888d956caf960cc8456eb46a12775a858124c;0
147;2025-03-17 12:18:44.906;ONETORO* (SOLO EVENTOS) --> NEW ERA III;;;;OTROS;;0;http://127.0.0.1:6878/ace/getstream?id=4da965302d7ce9e6d4bbd9277dfc023ab6ff0721;0
148;2025-03-17 12:18:44.906;M. DEPORTES HD --> NEW LOOP;M+ Deportes;M+ Deportes HD;M+ Deportes HD;MOVISTAR;MOVISTAR;0;http://127.0.0.1:6878/ace/getstream?id=acb510858f34c3c6fd5f79395b031abd6885c2b3;1
149;2025-03-17 12:18:44.906;M. GOLF HD --> NEW LOOP;;M+ Golf HD;;MOVISTAR;;0;http://127.0.0.1:6878/ace/getstream?id=872608e734992db636eb79426802cd08f4029afb;0
150;2025-03-17 12:18:44.906;M. LALIGA --> NEW LOOP;M+ LaLiga TV;M+ LaLiga TV HD;M+ LaLiga TV HD;LA LIGA;LALIGA;0;http://127.0.0.1:6878/ace/getstream?id=cc9b7f5fe416069a2110da0909b0f915043c468b;1
151;2025-03-17 12:18:44.906;M. LALIGA --> NEW LOOP;M+ LaLiga TV;M+ LaLiga TV HD;M+ LaLiga TV HD;LA LIGA;LALIGA;0;http://127.0.0.1:6878/ace/getstream?id=cc9b7f5fe416069a2110da0909b0f915043c468b;1
152;2025-03-17 12:18:44.906;M. LIGA DE CAMPEONES --> NEW LOOP;L Campeones;M+ Liga de Campeones HD;M+ Liga de Campeones HD;LIGA DE CAMPEONES;LIGA CAMPEONES;0;http://127.0.0.1:6878/ace/getstream?id=e572a5178ff72eed7d1d751a18b4b3419699f370;1
153;2025-03-17 12:18:44.906;M. LIGA DE CAMPEONES --> NEW LOOP;L Campeones;M+ Liga de Campeones HD;M+ Liga de Campeones HD;LIGA DE CAMPEONES;LIGA CAMPEONES;0;http://127.0.0.1:6878/ace/getstream?id=e572a5178ff72eed7d1d751a18b4b3419699f370;1
154;2025-03-17 12:18:44.906;DAZN1 --> NEW LOOP;DAZN 1;DAZN 1 HD;DAZN 1 HD;DAZN;DAZN;0;http://127.0.0.1:6878/ace/getstream?id=d5b2c6b940cf3df5e8f9dc6f000f0ea23a10b151;1
155;2025-03-17 12:18:44.906;DAZN2 --> NEW LOOP;DAZN 2;DAZN 2 HD;DAZN 2 HD;DAZN;DAZN;0;http://127.0.0.1:6878/ace/getstream?id=b0eabe0fdd02fdd165896236765a9b753a2ff516;1
156;2025-03-17 12:18:44.906;DAZN3 --> NEW LOOP;DAZN 3;DAZN 3 HD;DAZN 3 HD;DAZN;DAZN;0;http://127.0.0.1:6878/ace/getstream?id=d1d9ec2361a6ac8edc0b2841866383768cc28df9;1
157;2025-03-17 12:18:44.906;DAZN4 --> NEW LOOP;DAZN 4;DAZN 4 HD;DAZN 4 HD;DAZN;DAZN;0;http://127.0.0.1:6878/ace/getstream?id=7e90956539f4e1318a63f3960e4f75c7c7c5a3b8;1
158;2025-03-17 12:18:44.906;EUROSPORT 1 HD --> NEW LOOP;;Eurosport 1 HD;;EUROSPORT;;0;http://127.0.0.1:6878/ace/getstream?id=6579c8a3441b6c27caf0508b33fd571b76bac538;0
159;2025-03-17 12:18:44.906;EUROSPORT 1 HD --> NEW LOOP;;Eurosport 1 HD;;EUROSPORT;;0;http://127.0.0.1:6878/ace/getstream?id=1b0bc4d4dcd609d3c092712e721392b199f50a62;0
160;2025-03-17 12:18:44.906;EUROSPORT 1 HD --> NEW LOOP;;Eurosport 1 HD;;EUROSPORT;;0;http://127.0.0.1:6878/ace/getstream?id=cfa75ade53810dac64411b22d56c3d4582a221d3;0
161;2025-03-17 12:18:44.906;EUROSPORT 1 HD --> NEW LOOP;;Eurosport 1 HD;;EUROSPORT;;0;http://127.0.0.1:6878/ace/getstream?id=1d04e3b27c2ac3ff52dc949e76f36207fbb235c4;0
162;2025-03-17 12:18:44.906;SKY SPORTS ARENA [UK] --> NEW LOOP;;UK | Sky Sport Arena;;OTROS;;0;http://127.0.0.1:6878/ace/getstream?id=d317a003e8047da2c36a2a2bb2289578c9a3b79c;0
163;2025-03-17 12:18:44.906;SKY SPORTS CRICKET [UK] --> NEW LOOP;;UK | Sky Sport Cricket;;OTROS;;0;http://127.0.0.1:6878/ace/getstream?id=6d95e4b0893e155cc674b84e0763150c445d3ddd;0
164;2025-03-17 12:18:44.906;SKY SPORTS FOOTBALL [UK] --> NEW LOOP;;UK | Sky Sport Football;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=8dbe2d515e9131fa311353537736f8c94be9b26d;0
165;2025-03-17 12:18:44.906;SKY SPORTS MAIN EVENT [UK] --> NEW LOOP;;UK | Sky Sport Main Event;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=eab7aeef0218ce8b0752e596e4792b69eda4df5e;0
166;2025-03-17 12:18:44.906;AUTOMOTORSPORT HD --> NEW LOOP;;;;MOTOR;;0;http://127.0.0.1:6878/ace/getstream?id=610993aea3a2bfd509594334b7461ce96900f54c;0
167;2025-03-17 12:18:44.906;CANAL MOTOR (720P) --> NEW LOOP;;;;MOTOR;;0;http://127.0.0.1:6878/ace/getstream?id=35e17cc84abc5e393b5acd688536a9681105f2d5;0
168;2025-03-17 12:18:44.906;MOTORS TV HD --> NEW LOOP;;;;MOTOR;;0;http://127.0.0.1:6878/ace/getstream?id=442aeb6643b8836f9d00361c9e48eeb0841ddf98;0
169;2025-03-17 12:18:44.906;MOTORVISION TV --> NEW LOOP;;;;MOTOR;;0;http://127.0.0.1:6878/ace/getstream?id=9c75e6ed0671eec6670cb2eabcc7d78267c7f404;0
170;2025-03-17 12:18:44.906;RETROVISION MOTOR --> NEW LOOP;;;;MOTOR;;0;http://127.0.0.1:6878/ace/getstream?id=b8b8c4470d3d27c75302cf49ab6c4b52a660bff3;0
171;2025-03-17 12:18:44.906;SUPERTENNIS HD --> NEW LOOP;;;;OTROS;;0;http://127.0.0.1:6878/ace/getstream?id=b58dbf92765976b308695f62dea94b00b40730ee;0
172;2025-03-17 12:18:44.906;TENNIS CHANNEL (UK) (720P) --> NEW LOOP;;Tennis Channel;;OTROS;;0;http://127.0.0.1:6878/ace/getstream?id=8091334c82e8720fc6aa05ff0bd6d343c5bfecbf;0
173;2025-03-17 12:18:44.906;TENNIS CHANNEL HD --> NEW LOOP;;Tennis Channel;;OTROS;;0;http://127.0.0.1:6878/ace/getstream?id=039fae21c9e7e5214d3d898cba80863e37e623ac;0
174;2025-03-17 12:18:44.906;BT SPORT / ESPN [UK] --> NEW LOOP;;UK | TNT Sports 1;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=fc5089d8e1519872fdf951779ccbca913acc9bce;0
175;2025-03-17 12:18:44.906;ESPN 2 [BE] --> NEW LOOP;;ESPN.2.nl;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=3e0ba6867173f345d482d80c771f1a5dc3b37e63;0
176;2025-03-17 12:18:44.906;ESPN 4 [BE] --> NEW LOOP;;ESPN.4.nl;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=5f9b19c57195cc28ab81e0ec8cad03b55118687a;0
177;2025-03-17 12:18:44.906;ESPN HD [US] --> NEW LOOP;;ESPN;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=4b4907de51ec11087d4bed5876f2a0c68264f442;0
178;2025-03-17 12:18:44.906;ESPN [BE] --> NEW LOOP;;ESPN.1.nl;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=79f10c6c6168e42bfc606f3f7b9e5f3ca79dedab;0
179;2025-03-17 12:18:44.906;ESPN2 [US] --> NEW LOOP;;ESPN 2;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=664eb5fe460b96941aed633959a845b185cd8394;0
180;2025-03-17 12:18:44.906;BEIN SPORTS 1 [BE] --> NEW LOOP;;FR | beIN SPORTS 1;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=bba1905fcd1c4975aec544047bf8e4cd23ce3fe0;0
181;2025-03-17 12:18:44.906;BEIN SPORTS 2 [BE] --> NEW LOOP;;FR | beIN SPORTS 2;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=edb507e38394d614c9ff55805c9d354ae13210bc;0
182;2025-03-17 12:18:44.906;BEIN SPORTS 3 [BE] --> NEW LOOP;;FR | beIN SPORTS 3;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=731bd3336ec0986ff9100efe40dbaf1473a22cf8;0
183;2025-03-17 12:18:44.906;BEIN SPORTS XTRA --> NEW LOOP;;beIN SPORTS XTRA ;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=e8e459656f964f601ad4bcda8b81a43ba41c68f9;0
184;2025-03-17 12:18:44.906;PREMIER SPORTS 1 [UK] --> NEW LOOP;;UK | Premier Sports 1;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=75a56863b6fe0407ad4305b4d7ee5643c3923565;0
185;2025-03-17 12:18:44.906;ELEVEN SPORTS 1 [BE] --> NEW LOOP;;PT | DAZN 1;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=36cad67fed5a739757a9db844a551aa845a8d51b;0
186;2025-03-17 12:18:44.906;ELEVEN SPORTS 2 [BE] --> NEW LOOP;;PT | DAZN 2;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=d08013df6e437a1fdf1e0c34f573fdf6a40c7fce;0
187;2025-03-17 12:18:44.906;ELEVEN SPORTS 3 [BE] --> NEW LOOP;;PT | DAZN 3;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=dae7d1251f069516cc0a9c8f15f6639d2a17df1e;0
188;2025-03-17 12:18:44.906;ELEVEN SPORTS 4 [BE] --> NEW LOOP;;PT | DAZN 4;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=0f32c0131a2d9444996410801f4e18b04384db98;0
189;2025-03-17 12:18:44.906;ELEVEN SPORTS 5 [BE] --> NEW LOOP;;PT | DAZN 5;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=4dbe63b44fc4f439f5b634c0d2aa7e0cccad808a;0
190;2025-03-17 12:18:44.906;ELEVEN SPORTS 6 [BE] --> NEW LOOP;;PT | DAZN 6;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=50b6d2b5fd59fefb9f4fd2176994d418f2b94a80;0
191;2025-03-17 12:18:44.906;BT SPORT / ESPN [UK] --> NEW LOOP;;UK | TNT Sports 1;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=fc5089d8e1519872fdf951779ccbca913acc9bce;0
192;2025-03-17 12:18:44.906;BT SPORT 1 [UK] --> NEW LOOP;;UK | TNT Sports 1;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=efc60cfe5e3a349baa02bcc49f6647c21a9c3c5b;0
193;2025-03-17 12:18:44.906;BT SPORT 2 [UK] --> NEW LOOP;;UK | TNT Sports 2;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=d63d8a57cf471394bfa9f619bbd68b01ae27a801;0
194;2025-03-17 12:18:44.906;BT SPORT 3 [UK] --> NEW LOOP;;UK | TNT Sports 3;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=5f966c123759de46dff29c379266b7a403452033;0
195;2025-03-17 12:18:44.906;ZIGGO SPORT --> NEW LOOP;;Ziggo.Sport.nl;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=fcd7621df513f600652b4813d5d8fd1daed60058;0
196;2025-03-17 12:18:44.906;ZIGGO SPORT 2 --> NEW LOOP;;Ziggo.Sport.2.nl;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=868a6187d6aeec65ded84bd777814c9f7b7a9027;0
197;2025-03-17 12:18:44.906;ZIGGO SPORT 6 --> NEW LOOP;;Ziggo.Sport.6.nl;;FUTBOL INT;;0;http://127.0.0.1:6878/ace/getstream?id=9231f38e71a85ad24b4c11a5e360992e30c916ed;0
198;2025-03-17 12:18:44.906;CANAL 1 (1RFEF) (SOLO EVENTOS) --> NEW ERA V;1RFEF canal 1;Canal 1 (1RFEF);no_disponible;1RFEF;SEGUNDA+1RFEF;0;http://127.0.0.1:6878/ace/getstream?id=c1ee6e1e0ef5928d8261f855c417de21794f437d;1
199;2025-03-17 12:18:44.906;CANAL 2 (1RFEF) (SOLO EVENTOS) --> NEW ERA V;1RFEF canal 2;Canal 1 (1RFEF);no_disponible;1RFEF;SEGUNDA+1RFEF;0;http://127.0.0.1:6878/ace/getstream?id=8677d339ecddd75165c0015025f598b6215974cf;1
